timestamp,camera,cls_name,confidence,zones,source
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.88,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.42,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T11:28:48.744933,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.86,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T11:28:48.963283,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.73,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.42,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:49.172771,TeraWatchCam,cow,0.26,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T11:28:49.374042,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,cow,0.30,,yolo
2025-11-27T11:28:49.574986,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:49.780971,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T11:28:49.780971,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T11:28:49.780971,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T11:28:49.780971,TeraWatchCam,cow,0.31,,yolo
2025-11-27T11:28:49.780971,TeraWatchCam,cow,0.28,,yolo
2025-11-27T11:28:49.982775,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T11:28:49.982775,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T11:28:49.982775,TeraWatchCam,cow,0.44,,yolo
2025-11-27T11:28:49.982775,TeraWatchCam,cow,0.30,,yolo
2025-11-27T11:28:50.186703,TeraWatchCam,zebra,0.82,,yolo
2025-11-27T11:28:50.186703,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T11:28:50.186703,TeraWatchCam,cow,0.43,,yolo
2025-11-27T11:28:50.186703,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,cow,0.49,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,cow,0.29,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:50.391953,TeraWatchCam,cow,0.26,,yolo
2025-11-27T11:28:50.595097,TeraWatchCam,zebra,0.85,,yolo
2025-11-27T11:28:50.595097,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T11:28:50.595097,TeraWatchCam,cow,0.46,,yolo
2025-11-27T11:28:50.595097,TeraWatchCam,cow,0.32,,yolo
2025-11-27T11:28:50.794593,TeraWatchCam,zebra,0.85,,yolo
2025-11-27T11:28:50.794593,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T11:28:50.794593,TeraWatchCam,cow,0.48,,yolo
2025-11-27T11:28:50.794593,TeraWatchCam,cow,0.40,,yolo
2025-11-27T11:28:50.996735,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T11:28:50.996735,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T11:28:50.996735,TeraWatchCam,cow,0.33,,yolo
2025-11-27T11:28:50.996735,TeraWatchCam,cow,0.32,,yolo
2025-11-27T11:28:50.996735,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:51.199866,TeraWatchCam,zebra,0.83,,yolo
